date,origin,destination,distance_km,weight_tons,fuel_price,weather_score,traffic_score,holiday,month,day_of_week,hour,freight_demand
2024-12-04 07:00:00,Ahmedabad,Bangalore,367,25.11,113.44,0.36,0.82,0,12,2,7,100.22
2024-12-04 08:00:00,Hyderabad,Pune,724,16.03,90.57,0.87,0.5,0,12,2,8,78.25
2024-12-04 09:00:00,Kolkata,Pune,751,26.88,92.68,0.33,0.06,0,12,2,9,101.91
2024-12-04 10:00:00,Bangalore,Delhi,1350,4.38,114.79,0.53,0.81,0,12,2,10,62.39
2024-12-04 11:00:00,Chennai,Bangalore,1670,26.1,111.78,0.26,0.24,0,12,2,11,107.84
2024-12-04 12:00:00,Mumbai,Mumbai,1267,24.63,101.49,0.43,0.81,1,12,2,12,113.47
2024-12-04 13:00:00,Kolkata,Kolkata,742,9.21,105.84,0.68,0.94,0,12,2,13,65.37
2024-12-04 14:00:00,Mumbai,Chennai,1066,32.91,98.29,0.76,0.75,0,12,2,14,133.73
2024-12-04 15:00:00,Mumbai,Chennai,70,35.1,97.12,0.81,0.03,1,12,2,15,121.61
2024-12-04 16:00:00,Ahmedabad,Hyderabad,448,9.21,98.3,0.74,0.66,0,12,2,16,53.41
2024-12-04 17:00:00,Bangalore,Delhi,1788,3.96,97.43,0.47,0.27,0,12,2,17,55.84
2024-12-04 18:00:00,Bangalore,Bangalore,251,24.54,105.27,0.04,0.2,0,12,2,18,84.97
2024-12-04 19:00:00,Delhi,Mumbai,515,19.72,94.91,0.52,0.76,0,12,2,19,88.5
2024-12-04 20:00:00,Mumbai,Delhi,1224,17.68,90.12,0.06,0.29,0,12,2,20,73.77
2024-12-04 21:00:00,Delhi,Pune,945,30.68,106.2,0.97,0.14,0,12,2,21,115.19
2024-12-04 22:00:00,Ahmedabad,Hyderabad,1232,38.82,85.94,0.38,0.17,0,12,2,22,143.55
2024-12-04 23:00:00,Mumbai,Kolkata,359,19.63,106.56,0.5,0.68,0,12,2,23,78.8
2024-12-05 00:00:00,Delhi,Kolkata,553,1.24,92.9,0.13,0.46,0,12,3,0,31.79
2024-12-05 01:00:00,Delhi,Kolkata,75,24.25,90.71,1.0,0.21,0,12,3,1,89.61
2024-12-05 02:00:00,Chennai,Bangalore,115,26.5,96.37,0.49,0.08,1,12,3,2,93.21
2024-12-05 03:00:00,Delhi,Chennai,312,33.29,88.52,0.3,0.94,0,12,3,3,120.29
2024-12-05 04:00:00,Bangalore,Mumbai,521,8.78,96.53,0.19,1.0,1,12,3,4,66.1
2024-12-05 05:00:00,Delhi,Kolkata,216,21.45,88.07,0.65,0.39,0,12,3,5,86.61
2024-12-05 06:00:00,Mumbai,Kolkata,849,18.44,99.5,0.44,0.25,0,12,3,6,75.62
2024-12-05 07:00:00,Delhi,Pune,1227,26.91,90.29,0.32,0.04,0,12,3,7,112.95
2024-12-05 08:00:00,Hyderabad,Vijayawada,392,3.49,88.9,0.01,0.31,0,12,3,8,34.86
2024-12-05 09:00:00,Pune,Delhi,767,35.48,102.37,0.04,0.58,0,12,3,9,128.19
2024-12-05 10:00:00,Mumbai,Kolkata,462,20.94,103.76,0.69,0.52,0,12,3,10,91.03
2024-12-05 11:00:00,Hyderabad,Hyderabad,1738,35.2,85.17,0.48,0.41,0,12,3,11,125.55
2024-12-05 12:00:00,Ahmedabad,Delhi,1257,14.27,96.63,0.85,0.36,0,12,3,12,84.46
2024-12-05 13:00:00,Mumbai,Chennai,1744,26.49,87.34,0.75,0.98,0,12,3,13,121.25
2024-12-05 14:00:00,Bangalore,Delhi,1267,38.31,107.16,0.57,0.5,0,12,3,14,141.82
2024-12-05 15:00:00,Pune,Mumbai,1075,37.79,105.45,0.56,0.01,0,12,3,15,136.98
2024-12-05 16:00:00,Pune,Pune,1288,37.82,86.49,0.75,0.7,0,12,3,16,148.5
2024-12-05 17:00:00,Bangalore,Bangalore,736,2.67,113.24,0.74,0.58,0,12,3,17,47.17
2024-12-05 18:00:00,Pune,Mumbai,1660,16.72,113.8,0.33,0.16,1,12,3,18,88.14
2024-12-05 19:00:00,Bangalore,Chennai,846,3.37,95.04,0.11,0.71,0,12,3,19,49.24
2024-12-05 20:00:00,Hyderabad,Hyderabad,1712,13.07,88.92,0.77,0.02,0,12,3,20,73.83
2024-12-05 21:00:00,Ahmedabad,Chennai,532,7.81,88.43,0.22,0.73,0,12,3,21,54.85
2024-12-05 22:00:00,Chennai,Chennai,1634,25.19,110.22,0.79,0.15,0,12,3,22,106.02
2024-12-05 23:00:00,Mumbai,Delhi,1105,31.45,98.77,0.62,0.98,0,12,3,23,128.16
2024-12-06 00:00:00,Bangalore,Hyderabad,1743,21.02,85.29,0.36,0.51,0,12,4,0,99.6
2024-12-06 01:00:00,Mumbai,Mumbai,64,32.02,112.76,0.85,0.01,0,12,4,1,104.54
2024-12-06 02:00:00,Ahmedabad,Chennai,1391,1.5,102.78,0.69,0.84,0,12,4,2,56.15
2024-12-06 03:00:00,Hyderabad,Mumbai,1316,33.0,105.71,0.55,0.82,0,12,4,3,128.72
2024-12-06 04:00:00,Chennai,Kolkata,66,7.96,109.71,0.3,0.76,0,12,4,4,41.53
2024-12-06 05:00:00,Ahmedabad,Kolkata,583,18.98,109.56,0.99,0.54,1,12,4,5,99.26
2024-12-06 06:00:00,Hyderabad,Kolkata,130,18.26,87.27,0.84,0.22,0,12,4,6,75.85
2024-12-06 07:00:00,Pune,Bangalore,705,35.05,102.22,0.14,0.64,0,12,4,7,122.35
2024-12-06 08:00:00,Mumbai,Delhi,485,38.67,105.89,0.81,0.85,0,12,4,8,136.14
2024-12-06 09:00:00,Kolkata,Mumbai,1081,10.95,87.57,0.12,0.49,0,12,4,9,71.33
2024-12-06 10:00:00,Chennai,Kolkata,1068,3.63,91.67,0.25,0.07,0,12,4,10,42.56
2024-12-06 11:00:00,Pune,Kolkata,728,26.37,96.87,0.96,0.98,0,12,4,11,106.26
2024-12-06 12:00:00,Ahmedabad,Hyderabad,1360,20.61,111.6,0.87,0.68,0,12,4,12,96.6
2024-12-06 13:00:00,Chennai,Chennai,829,23.06,110.52,0.61,0.98,1,12,4,13,112.19
2024-12-06 14:00:00,Pune,Kolkata,235,2.8,108.46,0.7,0.19,0,12,4,14,35.44
2024-12-06 15:00:00,Hyderabad,Bangalore,1597,31.24,114.71,0.09,0.2,0,12,4,15,111.82
2024-12-06 16:00:00,Bangalore,Hyderabad,471,10.06,92.28,0.33,0.1,0,12,4,16,60.2
2024-12-06 17:00:00,Mumbai,Delhi,515,14.06,99.03,0.32,0.21,0,12,4,17,76.39
2024-12-06 18:00:00,Delhi,Vijayawada,132,9.91,98.4,0.03,0.11,1,12,4,18,63.6
2024-12-06 19:00:00,Delhi,Vijayawada,616,37.89,105.37,0.7,0.27,0,12,4,19,129.69
2024-12-06 20:00:00,Hyderabad,Bangalore,692,7.58,110.5,0.31,0.58,0,12,4,20,52.41
2024-12-06 21:00:00,Ahmedabad,Bangalore,1710,29.56,99.75,0.63,0.82,1,12,4,21,140.63
2024-12-06 22:00:00,Mumbai,Bangalore,1556,10.58,99.75,0.03,0.1,0,12,4,22,66.24
2024-12-06 23:00:00,Ahmedabad,Chennai,374,17.57,103.25,0.0,0.16,0,12,4,23,68.2
2024-12-07 00:00:00,Mumbai,Vijayawada,1492,39.85,107.27,0.17,0.29,0,12,5,0,133.24
2024-12-07 01:00:00,Hyderabad,Kolkata,100,4.92,91.04,0.7,0.34,0,12,5,1,32.2
2024-12-07 02:00:00,Mumbai,Pune,1100,35.37,113.86,0.6,0.89,0,12,5,2,130.16
2024-12-07 03:00:00,Bangalore,Bangalore,726,37.9,87.76,0.2,0.23,0,12,5,3,125.56
2024-12-07 04:00:00,Ahmedabad,Hyderabad,1030,28.23,85.69,0.52,0.13,0,12,5,4,102.06
2024-12-07 05:00:00,Hyderabad,Vijayawada,842,1.39,95.76,0.62,0.87,0,12,5,5,40.95
2024-12-07 06:00:00,Bangalore,Hyderabad,1618,33.01,106.04,0.94,0.88,0,12,5,6,134.13
2024-12-07 07:00:00,Mumbai,Delhi,1135,35.41,114.34,0.76,0.79,0,12,5,7,124.29
2024-12-07 08:00:00,Hyderabad,Mumbai,706,39.26,112.98,0.14,0.38,0,12,5,8,121.9
2024-12-07 09:00:00,Mumbai,Mumbai,1244,33.73,105.65,0.27,0.91,0,12,5,9,121.4
2024-12-07 10:00:00,Ahmedabad,Pune,1359,18.38,98.1,0.4,0.44,0,12,5,10,88.61
2024-12-07 11:00:00,Hyderabad,Chennai,166,27.86,102.87,0.11,0.79,0,12,5,11,98.79
2024-12-07 12:00:00,Mumbai,Kolkata,1077,19.92,114.06,0.56,0.43,0,12,5,12,71.46
2024-12-07 13:00:00,Ahmedabad,Chennai,1139,14.77,92.97,0.91,0.48,0,12,5,13,74.19
2024-12-07 14:00:00,Bangalore,Kolkata,1133,25.43,99.35,0.31,0.86,0,12,5,14,108.42
2024-12-07 15:00:00,Kolkata,Bangalore,954,31.02,105.79,0.98,0.0,0,12,5,15,104.34
2024-12-07 16:00:00,Bangalore,Vijayawada,551,25.8,85.31,0.25,0.27,0,12,5,16,80.71
2024-12-07 17:00:00,Mumbai,Kolkata,848,33.24,96.44,0.47,0.64,1,12,5,17,131.65
2024-12-07 18:00:00,Hyderabad,Vijayawada,906,7.88,102.04,0.34,0.92,0,12,5,18,59.25
2024-12-07 19:00:00,Delhi,Pune,1302,15.57,112.03,0.31,0.01,0,12,5,19,65.91
2024-12-07 20:00:00,Bangalore,Delhi,1173,13.19,114.76,0.38,0.46,0,12,5,20,63.95
2024-12-07 21:00:00,Bangalore,Delhi,1192,8.57,101.69,0.03,0.52,0,12,5,21,55.42
2024-12-07 22:00:00,Ahmedabad,Mumbai,118,18.28,113.34,0.53,1.0,0,12,5,22,73.73
2024-12-07 23:00:00,Pune,Delhi,713,37.97,87.98,0.74,0.7,0,12,5,23,130.76
2024-12-08 00:00:00,Delhi,Bangalore,841,21.98,106.04,0.86,0.13,0,12,6,0,93.34
2024-12-08 01:00:00,Mumbai,Hyderabad,270,12.17,97.02,0.32,0.56,0,12,6,1,55.58
2024-12-08 02:00:00,Kolkata,Delhi,1059,14.81,107.53,0.55,0.15,0,12,6,2,64.64
2024-12-08 03:00:00,Hyderabad,Pune,272,24.91,111.03,0.89,0.73,0,12,6,3,94.58
2024-12-08 04:00:00,Pune,Bangalore,726,14.76,86.61,0.8,0.36,0,12,6,4,71.3
2024-12-08 05:00:00,Mumbai,Delhi,1577,22.0,113.06,0.46,0.66,0,12,6,5,101.95
2024-12-08 06:00:00,Chennai,Chennai,260,11.69,87.04,0.16,0.89,0,12,6,6,57.5
2024-12-08 07:00:00,Kolkata,Kolkata,980,14.49,107.6,0.56,0.79,0,12,6,7,76.2
2024-12-08 08:00:00,Bangalore,Delhi,1648,28.52,87.07,0.99,0.8,1,12,6,8,126.68
2024-12-08 09:00:00,Chennai,Chennai,935,23.8,110.85,0.76,0.28,0,12,6,9,94.23
2024-12-08 10:00:00,Bangalore,Bangalore,931,4.65,91.15,0.85,0.59,0,12,6,10,47.57
2024-12-08 11:00:00,Bangalore,Delhi,311,38.95,98.02,0.19,0.19,0,12,6,11,117.38
2024-12-08 12:00:00,Chennai,Chennai,567,2.92,112.98,0.9,0.22,0,12,6,12,36.49
2024-12-08 13:00:00,Kolkata,Hyderabad,1321,4.23,108.76,0.01,0.71,0,12,6,13,49.93
2024-12-08 14:00:00,Ahmedabad,Vijayawada,847,28.35,108.57,0.86,0.41,0,12,6,14,101.1
2024-12-08 15:00:00,Chennai,Mumbai,1330,28.61,107.9,0.24,0.89,0,12,6,15,110.7
2024-12-08 16:00:00,Mumbai,Bangalore,1136,1.74,102.08,0.62,0.49,0,12,6,16,40.72
2024-12-08 17:00:00,Pune,Chennai,1465,26.07,113.54,0.29,0.07,0,12,6,17,103.92
2024-12-08 18:00:00,Pune,Pune,589,2.3,109.95,0.14,0.41,0,12,6,18,36.61
2024-12-08 19:00:00,Chennai,Vijayawada,466,38.47,98.21,0.25,0.13,0,12,6,19,114.39
2024-12-08 20:00:00,Mumbai,Delhi,102,28.15,107.28,0.47,0.99,0,12,6,20,105.57
2024-12-08 21:00:00,Ahmedabad,Chennai,87,8.28,114.94,0.92,0.02,0,12,6,21,37.36
2024-12-08 22:00:00,Pune,Vijayawada,357,7.17,111.13,0.39,0.56,0,12,6,22,45.69
2024-12-08 23:00:00,Mumbai,Kolkata,895,23.22,85.04,0.06,0.36,0,12,6,23,83.07
2024-12-09 00:00:00,Ahmedabad,Vijayawada,1724,25.71,107.14,0.02,0.61,0,12,0,0,111.65
2024-12-09 01:00:00,Mumbai,Chennai,947,33.42,111.94,0.21,0.54,0,12,0,1,121.68
2024-12-09 02:00:00,Bangalore,Chennai,102,36.23,94.83,0.05,0.92,0,12,0,2,124.45
2024-12-09 03:00:00,Pune,Kolkata,655,16.31,114.32,0.37,0.18,0,12,0,3,66.23
2024-12-09 04:00:00,Ahmedabad,Mumbai,1679,33.92,97.04,0.38,0.12,0,12,0,4,126.13
2024-12-09 05:00:00,Pune,Vijayawada,501,22.15,97.64,0.97,0.87,0,12,0,5,89.48
2024-12-09 06:00:00,Bangalore,Kolkata,510,19.35,89.83,0.31,0.93,0,12,0,6,92.05
2024-12-09 07:00:00,Chennai,Kolkata,824,28.26,87.9,0.6,0.36,0,12,0,7,109.95
2024-12-09 08:00:00,Bangalore,Vijayawada,1559,5.02,101.1,0.82,0.96,0,12,0,8,71.83
2024-12-09 09:00:00,Pune,Pune,1210,11.35,103.08,0.51,0.34,0,12,0,9,69.47
2024-12-09 10:00:00,Pune,Kolkata,1445,32.85,96.01,0.7,0.58,0,12,0,10,127.65
2024-12-09 11:00:00,Kolkata,Pune,1329,20.66,103.2,0.97,0.67,0,12,0,11,102.57
2024-12-09 12:00:00,Ahmedabad,Hyderabad,444,36.41,96.84,0.32,0.99,0,12,0,12,124.96
2024-12-09 13:00:00,Chennai,Vijayawada,1110,4.46,111.05,0.07,0.17,0,12,0,13,42.74
2024-12-09 14:00:00,Bangalore,Kolkata,1727,13.22,113.61,0.43,0.29,1,12,0,14,87.06
2024-12-09 15:00:00,Ahmedabad,Mumbai,1220,14.87,102.81,0.54,0.55,0,12,0,15,83.94
2024-12-09 16:00:00,Hyderabad,Kolkata,1081,17.49,110.27,0.58,0.21,0,12,0,16,78.95
2024-12-09 17:00:00,Ahmedabad,Chennai,1324,39.49,110.61,0.74,0.58,1,12,0,17,145.3
2024-12-09 18:00:00,Hyderabad,Bangalore,696,13.12,106.41,0.9,0.78,0,12,0,18,74.23
2024-12-09 19:00:00,Chennai,Mumbai,1644,21.23,90.76,0.5,0.88,0,12,0,19,110.34
2024-12-09 20:00:00,Bangalore,Kolkata,1708,21.91,89.65,0.14,0.34,0,12,0,20,101.74
2024-12-09 21:00:00,Bangalore,Mumbai,1520,31.06,112.58,0.4,0.17,0,12,0,21,119.84
2024-12-09 22:00:00,Mumbai,Vijayawada,312,21.2,92.95,0.16,0.69,0,12,0,22,84.31
2024-12-09 23:00:00,Pune,Pune,681,24.62,92.39,0.18,0.69,0,12,0,23,98.37
2024-12-10 00:00:00,Delhi,Hyderabad,1512,30.38,89.98,0.0,0.44,0,12,1,0,118.03
2024-12-10 01:00:00,Kolkata,Hyderabad,1332,4.94,100.82,0.93,0.59,1,12,1,1,69.6
2024-12-10 02:00:00,Ahmedabad,Vijayawada,1396,38.58,105.31,0.75,0.8,0,12,1,2,148.49
2024-12-10 03:00:00,Chennai,Vijayawada,579,34.01,105.28,0.1,0.73,0,12,1,3,119.99
2024-12-10 04:00:00,Delhi,Mumbai,350,16.16,92.83,0.92,0.67,0,12,1,4,76.65
2024-12-10 05:00:00,Ahmedabad,Vijayawada,534,29.41,87.84,0.87,0.66,0,12,1,5,116.62
2024-12-10 06:00:00,Delhi,Mumbai,141,30.73,94.31,0.91,0.72,0,12,1,6,115.33
2024-12-10 07:00:00,Chennai,Vijayawada,1237,34.16,100.1,0.1,0.61,0,12,1,7,130.78
2024-12-10 08:00:00,Bangalore,Kolkata,1729,8.34,103.37,0.08,0.08,0,12,1,8,68.57
2024-12-10 09:00:00,Chennai,Vijayawada,1408,28.44,93.12,0.07,0.58,1,12,1,9,127.51
2024-12-10 10:00:00,Ahmedabad,Delhi,364,2.3,90.49,0.97,0.89,0,12,1,10,45.26
2024-12-10 11:00:00,Delhi,Chennai,994,5.51,110.25,0.66,0.04,0,12,1,11,50.38
2024-12-10 12:00:00,Pune,Pune,287,31.27,110.74,0.18,0.4,0,12,1,12,103.53
2024-12-10 13:00:00,Kolkata,Chennai,1759,32.71,93.4,0.93,0.39,0,12,1,13,128.83
2024-12-10 14:00:00,Kolkata,Bangalore,132,24.11,101.8,0.44,0.25,0,12,1,14,84.84
2024-12-10 15:00:00,Pune,Bangalore,718,23.69,98.19,0.79,0.57,0,12,1,15,108.22
2024-12-10 16:00:00,Pune,Hyderabad,1182,30.23,89.26,0.64,0.17,0,12,1,16,113.07
2024-12-10 17:00:00,Bangalore,Pune,227,36.34,113.22,0.65,0.92,0,12,1,17,134.15
2024-12-10 18:00:00,Ahmedabad,Chennai,299,17.42,85.29,0.44,0.16,0,12,1,18,69.15
2024-12-10 19:00:00,Hyderabad,Hyderabad,814,5.48,90.63,0.39,0.97,0,12,1,19,58.2
2024-12-10 20:00:00,Chennai,Bangalore,1640,33.72,95.37,0.16,0.01,0,12,1,20,132.21
2024-12-10 21:00:00,Kolkata,Mumbai,716,14.32,110.69,0.07,0.49,0,12,1,21,65.31
2024-12-10 22:00:00,Pune,Pune,952,6.22,108.66,0.93,0.04,0,12,1,22,47.32
2024-12-10 23:00:00,Chennai,Pune,140,24.97,102.4,0.94,0.88,0,12,1,23,94.38
2024-12-11 00:00:00,Kolkata,Vijayawada,388,23.55,105.85,0.64,0.8,1,12,2,0,100.42
2024-12-11 01:00:00,Pune,Vijayawada,1711,19.5,95.23,0.39,0.23,0,12,2,1,93.54
2024-12-11 02:00:00,Ahmedabad,Chennai,218,34.53,113.22,0.03,0.14,0,12,2,2,105.21
2024-12-11 03:00:00,Kolkata,Vijayawada,1212,11.62,85.8,0.45,0.21,0,12,2,3,70.16
2024-12-11 04:00:00,Bangalore,Vijayawada,1590,1.52,88.03,0.66,0.08,1,12,2,4,53.33
2024-12-11 05:00:00,Hyderabad,Kolkata,627,13.62,112.77,0.3,0.24,1,12,2,5,73.81
2024-12-11 06:00:00,Hyderabad,Delhi,1696,1.38,113.35,0.34,0.07,0,12,2,6,40.59
2024-12-11 07:00:00,Pune,Chennai,1257,22.2,99.72,0.47,0.85,0,12,2,7,104.92
2024-12-11 08:00:00,Kolkata,Vijayawada,829,15.75,102.29,0.49,0.85,0,12,2,8,81.75
2024-12-11 09:00:00,Bangalore,Mumbai,219,32.74,112.08,0.74,0.55,0,12,2,9,115.65
2024-12-11 10:00:00,Mumbai,Kolkata,411,32.11,110.6,0.5,0.92,0,12,2,10,117.16
2024-12-11 11:00:00,Chennai,Kolkata,293,17.95,110.86,0.85,0.35,0,12,2,11,74.42
2024-12-11 12:00:00,Chennai,Kolkata,187,9.44,96.15,0.48,0.18,0,12,2,12,51.57
2024-12-11 13:00:00,Delhi,Mumbai,1101,17.47,109.92,0.03,0.3,0,12,2,13,74.41
2024-12-11 14:00:00,Bangalore,Hyderabad,568,26.01,87.08,0.14,0.12,0,12,2,14,91.1
2024-12-11 15:00:00,Kolkata,Pune,1471,8.42,99.61,0.72,0.82,1,12,2,15,86.12
2024-12-11 16:00:00,Ahmedabad,Hyderabad,382,31.15,92.12,0.45,0.76,0,12,2,16,117.12
2024-12-11 17:00:00,Ahmedabad,Mumbai,1014,13.89,86.07,0.46,0.19,0,12,2,17,73.56
2024-12-11 18:00:00,Delhi,Delhi,1390,37.35,103.52,0.98,0.55,0,12,2,18,135.95
2024-12-11 19:00:00,Pune,Pune,612,20.96,87.29,0.57,0.28,0,12,2,19,83.15
2024-12-11 20:00:00,Kolkata,Mumbai,475,34.04,88.6,0.12,0.13,0,12,2,20,118.14
2024-12-11 21:00:00,Delhi,Delhi,1209,25.02,87.45,0.43,0.25,0,12,2,21,103.79
2024-12-11 22:00:00,Hyderabad,Chennai,1763,22.63,114.25,0.56,0.6,0,12,2,22,104.85
2024-12-11 23:00:00,Chennai,Bangalore,690,27.6,86.18,0.04,0.65,0,12,2,23,109.67
2024-12-12 00:00:00,Kolkata,Kolkata,758,32.65,93.09,0.36,0.19,0,12,3,0,121.65
2024-12-12 01:00:00,Delhi,Vijayawada,1340,26.14,104.56,0.97,0.77,0,12,3,1,118.89
2024-12-12 02:00:00,Hyderabad,Mumbai,156,32.09,109.7,0.75,0.57,0,12,3,2,114.97
2024-12-12 03:00:00,Bangalore,Bangalore,609,8.43,103.25,0.37,0.43,0,12,3,3,53.55
2024-12-12 04:00:00,Delhi,Hyderabad,187,11.82,114.3,0.26,0.65,0,12,3,4,63.0
2024-12-12 05:00:00,Pune,Bangalore,664,9.96,95.13,0.28,0.33,0,12,3,5,64.44
2024-12-12 06:00:00,Pune,Mumbai,96,32.13,99.16,0.83,0.26,0,12,3,6,108.62
2024-12-12 07:00:00,Pune,Bangalore,1738,4.36,109.64,0.4,0.93,0,12,3,7,61.64
2024-12-12 08:00:00,Kolkata,Kolkata,417,32.04,105.45,0.84,0.9,0,12,3,8,119.45
2024-12-12 09:00:00,Ahmedabad,Pune,55,16.17,91.42,0.91,0.48,0,12,3,9,72.53
2024-12-12 10:00:00,Ahmedabad,Mumbai,572,4.1,99.96,0.46,0.6,0,12,3,10,40.67
2024-12-12 11:00:00,Chennai,Delhi,578,17.55,114.28,0.95,0.66,0,12,3,11,86.25
2024-12-12 12:00:00,Delhi,Bangalore,1728,12.72,110.89,0.3,0.66,0,12,3,12,81.22
2024-12-12 13:00:00,Bangalore,Pune,1345,24.09,90.75,0.26,0.53,0,12,3,13,98.52
2024-12-12 14:00:00,Delhi,Kolkata,115,19.43,90.39,0.11,0.31,0,12,3,14,74.16
2024-12-12 15:00:00,Chennai,Hyderabad,469,12.57,109.85,0.25,0.89,0,12,3,15,63.56
2024-12-12 16:00:00,Hyderabad,Hyderabad,1412,34.63,90.97,0.77,0.56,1,12,3,16,141.58
2024-12-12 17:00:00,Chennai,Kolkata,983,16.87,98.58,0.4,0.91,0,12,3,17,94.17
2024-12-12 18:00:00,Pune,Bangalore,547,19.36,90.42,0.15,0.83,0,12,3,18,87.02
2024-12-12 19:00:00,Kolkata,Hyderabad,1542,34.02,85.44,0.11,0.65,0,12,3,19,130.54
2024-12-12 20:00:00,Hyderabad,Delhi,380,4.47,111.26,0.49,0.71,0,12,3,20,38.42
2024-12-12 21:00:00,Kolkata,Mumbai,817,16.21,108.37,0.54,0.91,0,12,3,21,84.05
2024-12-12 22:00:00,Pune,Pune,1050,16.71,99.12,0.79,0.63,0,12,3,22,85.87
2024-12-12 23:00:00,Mumbai,Chennai,1712,20.34,89.79,0.71,0.47,0,12,3,23,99.78
2024-12-13 00:00:00,Chennai,Bangalore,1204,5.14,109.19,0.17,0.44,0,12,4,0,49.27
2024-12-13 01:00:00,Chennai,Hyderabad,579,5.0,95.78,0.28,0.98,0,12,4,1,57.32
2024-12-13 02:00:00,Bangalore,Mumbai,1792,17.24,104.86,0.69,0.75,0,12,4,2,100.77
2024-12-13 03:00:00,Delhi,Chennai,1674,2.29,94.5,0.18,0.67,0,12,4,3,56.78
2024-12-13 04:00:00,Hyderabad,Delhi,1511,10.94,97.97,0.8,0.1,0,12,4,4,63.69
2024-12-13 05:00:00,Ahmedabad,Hyderabad,292,8.85,101.06,0.66,0.59,1,12,4,5,64.67
2024-12-13 06:00:00,Kolkata,Hyderabad,1536,20.09,107.86,0.54,0.19,0,12,4,6,98.42
2024-12-13 07:00:00,Hyderabad,Pune,399,1.44,109.96,0.64,0.39,1,12,4,7,43.17
2024-12-13 08:00:00,Bangalore,Delhi,1090,27.35,98.31,0.1,0.56,0,12,4,8,105.07
2024-12-13 09:00:00,Bangalore,Delhi,1539,34.37,91.99,0.55,0.01,0,12,4,9,124.19
2024-12-13 10:00:00,Kolkata,Bangalore,784,28.56,89.61,0.45,0.86,0,12,4,10,118.96
2024-12-13 11:00:00,Ahmedabad,Chennai,931,32.91,95.22,0.51,0.44,1,12,4,11,125.34
2024-12-13 12:00:00,Delhi,Pune,412,26.09,109.05,0.34,0.62,0,12,4,12,97.8
2024-12-13 13:00:00,Kolkata,Bangalore,1283,20.79,93.22,0.47,0.2,0,12,4,13,85.65
2024-12-13 14:00:00,Kolkata,Pune,1064,9.54,86.43,0.88,0.7,0,12,4,14,71.83
2024-12-13 15:00:00,Pune,Delhi,1684,11.91,101.93,0.34,0.31,0,12,4,15,83.58
2024-12-13 16:00:00,Ahmedabad,Pune,574,13.39,86.01,0.04,0.52,0,12,4,16,66.96
2024-12-13 17:00:00,Delhi,Pune,880,2.48,111.55,0.26,0.32,0,12,4,17,39.31
2024-12-13 18:00:00,Chennai,Pune,831,36.61,105.34,0.45,0.64,0,12,4,18,128.78
2024-12-13 19:00:00,Pune,Vijayawada,1772,36.11,92.71,0.53,0.85,0,12,4,19,143.97
2024-12-13 20:00:00,Mumbai,Mumbai,469,5.2,99.07,0.43,0.64,0,12,4,20,48.92
2024-12-13 21:00:00,Ahmedabad,Mumbai,835,22.71,107.18,0.83,0.18,0,12,4,21,95.02
2024-12-13 22:00:00,Delhi,Chennai,182,19.24,112.47,0.92,0.25,0,12,4,22,75.78
2024-12-13 23:00:00,Bangalore,Chennai,63,27.65,111.23,0.49,0.52,0,12,4,23,99.34
2024-12-14 00:00:00,Pune,Kolkata,1117,24.52,87.09,0.08,0.27,1,12,5,0,103.03
2024-12-14 01:00:00,Delhi,Delhi,1450,5.85,87.43,0.42,0.2,0,12,5,1,55.07
2024-12-14 02:00:00,Hyderabad,Pune,344,26.74,102.93,0.18,0.05,0,12,5,2,90.06
2024-12-14 03:00:00,Kolkata,Delhi,1469,24.75,99.89,0.28,0.1,0,12,5,3,94.51
2024-12-14 04:00:00,Mumbai,Mumbai,1177,21.72,93.79,0.83,0.56,0,12,5,4,97.7
2024-12-14 05:00:00,Chennai,Vijayawada,494,16.69,114.29,0.54,0.19,1,12,5,5,77.95
2024-12-14 06:00:00,Kolkata,Pune,1135,38.24,107.39,0.83,0.5,1,12,5,6,148.35
2024-12-14 07:00:00,Hyderabad,Bangalore,1638,34.13,105.62,0.99,0.64,0,12,5,7,135.34
2024-12-14 08:00:00,Hyderabad,Mumbai,461,23.82,90.44,0.55,0.25,0,12,5,8,83.85
2024-12-14 09:00:00,Mumbai,Mumbai,679,1.25,93.52,0.91,0.95,0,12,5,9,51.9
2024-12-14 10:00:00,Chennai,Mumbai,370,17.85,103.15,0.68,0.26,0,12,5,10,70.76
2024-12-14 11:00:00,Bangalore,Kolkata,1204,28.31,108.87,0.1,0.16,1,12,5,11,109.07
2024-12-14 12:00:00,Pune,Pune,867,5.57,112.93,0.42,0.46,1,12,5,12,59.01
2024-12-14 13:00:00,Ahmedabad,Chennai,1272,16.86,105.93,0.66,0.44,0,12,5,13,82.05
2024-12-14 14:00:00,Chennai,Hyderabad,954,8.48,97.56,0.71,0.86,0,12,5,14,58.69
2024-12-14 15:00:00,Ahmedabad,Bangalore,85,14.19,105.73,0.86,0.05,0,12,5,15,56.78
2024-12-14 16:00:00,Delhi,Bangalore,840,2.04,87.08,0.64,0.27,0,12,5,16,45.73
2024-12-14 17:00:00,Hyderabad,Delhi,1289,5.94,103.0,0.09,0.88,0,12,5,17,51.88
2024-12-14 18:00:00,Delhi,Pune,635,18.74,111.84,0.14,0.76,1,12,5,18,84.21
2024-12-14 19:00:00,Bangalore,Chennai,355,36.03,104.11,0.33,0.0,0,12,5,19,118.34
